77.80,26|21|118073|80590|15359|2752|8849|2514|917|501|0|0
77.90,26|21|118073|80590|15359|2752|8849|2514|917|501|0|0
78.00,26|21|118073|80590|15359|2752|8849|2514|917|501|0|0
78.10,26|21|118073|80590|15359|2752|8849|2514|917|501|0|0
78.20,26|21|118073|80590|15359|2752|8849|2514|917|501|0|0
78.30,26|21|118073|80590|15359|2752|8849|2514|917|501|0|0
78.40,34|48|31238|19183|5426|19274|13039|5549|4008|994|0|0
78.50,34|48|31238|19183|5426|19274|13039|5549|4008|994|0|0
78.61,34|48|31238|19183|5426|19274|13039|5549|4008|994|0|0
78.71,34|48|31238|19183|5426|19274|13039|5549|4008|994|0|0
78.81,34|48|31238|19183|5426|19274|13039|5549|4008|994|0|0
78.91,34|48|31238|19183|5426|19274|13039|5549|4008|994|0|0
79.01,34|48|31238|19183|5426|19274|13039|5549|4008|994|0|0
79.12,34|48|31238|19183|5426|19274|13039|5549|4008|994|0|0
79.22,34|48|31238|19183|5426|19274|13039|5549|4008|994|0|0
79.32,37|35|1497860|154089|32160|20639|20825|27280|10440|4796|0|0
79.42,37|35|1497860|154089|32160|20639|20825|27280|10440|4796|0|0
79.52,37|35|1497860|154089|32160|20639|20825|27280|10440|4796|0|0
79.62,37|35|1497860|154089|32160|20639|20825|27280|10440|4796|0|0
79.73,37|35|1497860|154089|32160|20639|20825|27280|10440|4796|0|0
79.83,37|35|1497860|154089|32160|20639|20825|27280|10440|4796|0|0
79.93,37|35|1497860|154089|32160|20639|20825|27280|10440|4796|0|0
80.04,37|35|1497860|154089|32160|20639|20825|27280|10440|4796|0|0
80.14,37|35|1497860|154089|32160|20639|20825|27280|10440|4796|0|0
80.25,37|35|1497860|154089|32160|20639|20825|27280|10440|4796|0|0
80.35,43|47|23731|73381|10658|9061|19282|4690|2518|1225|0|0
80.45,43|47|23731|73381|10658|9061|19282|4690|2518|1225|0|0
80.56,43|47|23731|73381|10658|9061|19282|4690|2518|1225|0|0
114.70,41|87|36952|26402|3034|22526|2846|2107|4123|1497|0|0
114.80,41|87|36952|26402|3034|22526|2846|2107|4123|1497|0|0
114.91,41|87|36952|26402|3034|22526|2846|2107|4123|1497|0|0
