74.06,44|74|740219|195092|122783|110974|77191|28267|4033|8780|0|0
74.16,44|74|740219|195092|122783|110974|77191|28267|4033|8780|0|0
74.27,44|74|740219|195092|122783|110974|77191|28267|4033|8780|0|0
74.37,44|48|2761317|415281|3614|44152|40182|26586|7901|4268|0|0
83.76,60|43|112891|22516|16398|4306|6134|8168|1662|1105|0|0
83.86,60|43|112891|22516|16398|4306|6134|8168|1662|1105|0|0
83.96,60|43|112891|22516|16398|4306|6134|8168|1662|1105|0|0
84.07,60|43|112891|22516|16398|4306|6134|8168|1662|1105|0|0
84.17,60|43|112891|22516|16398|4306|6134|8168|1662|1105|0|0
84.27,60|43|112891|22516|16398|4306|6134|8168|1662|1105|0|0
84.37,70|43|51873|38897|8142|2779|3260|14264|2730|2481|0|0
84.48,70|43|51873|38897|8142|2779|3260|14264|2730|2481|0|0
84.58,70|43|51873|38897|8142|2779|3260|14264|2730|2481|0|0
84.69,70|43|51873|38897|8142|2779|3260|14264|2730|2481|0|0
84.79,70|43|51873|38897|8142|2779|3260|14264|2730|2481|0|0
84.89,70|43|51873|38897|8142|2779|3260|14264|2730|2481|0|0
85.00,70|43|51873|38897|8142|2779|3260|14264|2730|2481|0|0
85.10,70|43|51873|38897|8142|2779|3260|14264|2730|2481|0|0
85.21,70|43|51873|38897|8142|2779|3260|14264|2730|2481|0|0
85.31,77|63|1526209|89652|31514|33215|20461|32089|2702|2572|0|0
85.41,77|63|1526209|89652|31514|33215|20461|32089|2702|2572|0|0
85.51,77|63|1526209|89652|31514|33215|20461|32089|2702|2572|0|0
85.61,77|63|1526209|89652|31514|33215|20461|32089|2702|2572|0|0
85.72,77|63|1526209|89652|31514|33215|20461|32089|2702|2572|0|0
85.82,77|63|1526209|89652|31514|33215|20461|32089|2702|2572|0|0
85.92,77|63|1526209|89652|31514|33215|20461|32089|2702|2572|0|0
86.02,77|63|1526209|89652|31514|33215|20461|32089|2702|2572|0|0
86.12,77|63|1526209|89652|31514|33215|20461|32089|2702|2572|0|0
86.23,77|63|1526209|89652|31514|33215|20461|32089|2702|2572|0|0
86.33,63|74|719106|171755|78099|116004|7734|9932|5504|1519|0|0
86.43,63|74|719106|171755|78099|116004|7734|9932|5504|1519|0|0
86.53,63|74|719106|171755|78099|116004|7734|9932|5504|1519|0|0
86.64,63|74|719106|171755|78099|116004|7734|9932|5504|1519|0|0
86.74,63|74|719106|171755|78099|116004|7734|9932|5504|1519|0|0
182.73,38|48|42349|61603|15776|1964|3907|2348|710|1174|0|0
182.84,38|48|42349|61603|15776|1964|3907|2348|710|1174|0|0
182.94,38|50|18954|19342|2364|11406|2653|4242|1462|2120|0|0
183.04,38|50|18954|19342|2364|11406|2653|4242|1462|2120|0|0
183.14,38|50|18954|19342|2364|11406|2653|4242|1462|2120|0|0
183.24,38|50|18954|19342|2364|11406|2653|4242|1462|2120|0|0
183.35,38|50|18954|19342|2364|11406|2653|4242|1462|2120|0|0
183.45,38|50|18954|19342|2364|11406|2653|4242|1462|2120|0|0
183.55,38|50|18954|19342|2364|11406|2653|4242|1462|2120|0|0
183.65,38|50|18954|19342|2364|11406|2653|4242|1462|2120|0|0
183.75,38|50|18954|19342|2364|11406|2653|4242|1462|2120|0|0
183.86,44|64|747542|10758|70333|3340|12886|14320|10864|4925|0|0
183.96,44|64|747542|10758|70333|3340|12886|14320|10864|4925|0|0
184.06,44|64|747542|10758|70333|3340|12886|14320|10864|4925|0|0
184.16,44|64|747542|10758|70333|3340|12886|14320|10864|4925|0|0
184.26,44|64|747542|10758|70333|3340|12886|14320|10864|4925|0|0
184.37,44|64|747542|10758|70333|3340|12886|14320|10864|4925|0|0
184.47,44|64|747542|10758|70333|3340|12886|14320|10864|4925|0|0
184.57,44|64|747542|10758|70333|3340|12886|14320|10864|4925|0|0
184.67,44|64|747542|10758|70333|3340|12886|14320|10864|4925|0|0
184.77,44|64|747542|10758|70333|3340|12886|14320|10864|4925|0|0
184.88,53|51|595743|209716|33765|16524|32180|29408|6182|3232|0|0
184.98,53|51|595743|209716|33765|16524|32180|29408|6182|3232|0|0
185.09,53|51|595743|209716|33765|16524|32180|29408|6182|3232|0|0
185.19,53|51|595743|209716|33765|16524|32180|29408|6182|3232|0|0
185.29,53|51|595743|209716|33765|16524|32180|29408|6182|3232|0|0
185.39,53|51|595743|209716|33765|16524|32180|29408|6182|3232|0|0
185.49,53|51|595743|209716|33765|16524|32180|29408|6182|3232|0|0
185.59,53|51|595743|209716|33765|16524|32180|29408|6182|3232|0|0
185.69,53|51|595743|209716|33765|16524|32180|29408|6182|3232|0|0
