130.05,77|47|9518|8272|3615|9596|4408|6068|1513|1044|0|0
133.26,53|40|50369|39873|10696|22964|4303|2296|4137|1539|0|0
133.36,53|40|50369|39873|10696|22964|4303|2296|4137|1539|0|0
133.47,53|40|50369|39873|10696|22964|4303|2296|4137|1539|0|0
133.57,53|40|50369|39873|10696|22964|4303|2296|4137|1539|0|0
133.67,53|40|50369|39873|10696|22964|4303|2296|4137|1539|0|0
133.77,53|40|50369|39873|10696|22964|4303|2296|4137|1539|0|0
133.87,53|40|50369|39873|10696|22964|4303|2296|4137|1539|0|0
133.97,53|40|50369|39873|10696|22964|4303|2296|4137|1539|0|0
134.07,41|56|76188|14314|10585|7023|2023|1729|4171|1234|0|0
134.18,41|56|76188|14314|10585|7023|2023|1729|4171|1234|0|0
134.28,41|56|76188|14314|10585|7023|2023|1729|4171|1234|0|0
134.39,41|56|76188|14314|10585|7023|2023|1729|4171|1234|0|0
134.49,41|56|76188|14314|10585|7023|2023|1729|4171|1234|0|0
134.60,41|56|76188|14314|10585|7023|2023|1729|4171|1234|0|0
134.70,41|56|76188|14314|10585|7023|2023|1729|4171|1234|0|0
134.81,41|56|76188|14314|10585|7023|2023|1729|4171|1234|0|0
134.91,41|56|76188|14314|10585|7023|2023|1729|4171|1234|0|0
135.01,41|56|76188|14314|10585|7023|2023|1729|4171|1234|0|0
135.12,34|54|100512|14529|2097|2705|472|1168|1085|280|0|0
135.22,34|54|100512|14529|2097|2705|472|1168|1085|280|0|0
135.32,34|54|100512|14529|2097|2705|472|1168|1085|280|0|0
135.42,34|54|100512|14529|2097|2705|472|1168|1085|280|0|0
135.52,34|54|100512|14529|2097|2705|472|1168|1085|280|0|0
135.63,34|54|100512|14529|2097|2705|472|1168|1085|280|0|0
135.73,34|54|100512|14529|2097|2705|472|1168|1085|280|0|0
135.84,34|54|100512|14529|2097|2705|472|1168|1085|280|0|0
135.94,34|54|100512|14529|2097|2705|472|1168|1085|280|0|0
136.04,34|54|100512|14529|2097|2705|472|1168|1085|280|0|0
136.14,35|64|347035|72294|18078|33883|5917|10842|4066|1847|0|0
136.24,35|64|347035|72294|18078|33883|5917|10842|4066|1847|0|0
139.44,40|44|278180|98796|21161|11789|8568|6475|5064|2557|0|0
139.55,40|44|278180|98796|21161|11789|8568|6475|5064|2557|0|0
139.65,40|44|278180|98796|21161|11789|8568|6475|5064|2557|0|0
139.75,40|44|278180|98796|21161|11789|8568|6475|5064|2557|0|0
139.86,40|44|278180|98796|21161|11789|8568|6475|5064|2557|0|0
139.96,40|44|278180|98796|21161|11789|8568|6475|5064|2557|0|0
140.07,41|57|216987|17576|23506|38262|7457|7321|3268|773|0|0
140.17,41|57|216987|17576|23506|38262|7457|7321|3268|773|0|0
140.27,41|57|216987|17576|23506|38262|7457|7321|3268|773|0|0
140.37,41|57|216987|17576|23506|38262|7457|7321|3268|773|0|0
140.47,41|57|216987|17576|23506|38262|7457|7321|3268|773|0|0
140.58,41|57|216987|17576|23506|38262|7457|7321|3268|773|0|0
140.68,41|57|216987|17576|23506|38262|7457|7321|3268|773|0|0
140.78,41|57|216987|17576|23506|38262|7457|7321|3268|773|0|0
140.89,41|57|216987|17576|23506|38262|7457|7321|3268|773|0|0
140.99,41|57|216987|17576|23506|38262|7457|7321|3268|773|0|0
141.10,50|61|102457|8828|745|6534|1455|3337|1962|1402|0|0
141.20,50|61|102457|8828|745|6534|1455|3337|1962|1402|0|0
141.30,50|61|102457|8828|745|6534|1455|3337|1962|1402|0|0
141.40,50|61|102457|8828|745|6534|1455|3337|1962|1402|0|0
141.50,50|61|102457|8828|745|6534|1455|3337|1962|1402|0|0
141.61,50|61|102457|8828|745|6534|1455|3337|1962|1402|0|0
141.71,50|61|102457|8828|745|6534|1455|3337|1962|1402|0|0
141.81,50|61|102457|8828|745|6534|1455|3337|1962|1402|0|0
